9.38,10.05,9.31,10.31,11.6,1,10.13
15.79,17.64,17.29,18.84,18.79,2,17.67
19.0,18.68,20.42,19.0,18.5,3,19.12
20.42,19.91,20.65,18.45,19.57,4,19.8
21.53,19.94,21.83,20.3,18.69,5,20.458
20.34,18.46,21.52,20.98,19.95,6,20.25
19.26,19.27,20.92,20.93,19.61,7,19.998
21.15,17.6,21.07,22.93,19.98,8,20.546
22.02,20.04,23.27,22.36,19.74,9,21.486
21.7,20.41,22.41,22.43,20.99,10,21.588
20.74,20.8,23.26,21.58,20.78,11,21.432
21.73,21.2,22.72,21.44,20.78,12,21.574
21.56,19.87,23.44,23.35,21.43,13,21.93
21.53,21.02,23.9,23.42,22.52,14,22.478
20.45,20.65,23.44,23.25,21.78,15,21.914
20.71,20.37,22.46,23.32,22.21,16,21.814
19.52,21.81,22.11,22.39,21.86,17,21.538
21.04,21.9,22.68,22.48,21.08,18,21.836
21.0,22.23,23.25,22.39,21.05,19,21.984
21.33,21.5,23.77,22.25,22.34,20,22.238
20.31,21.4,22.11,21.36,21.84,21,21.404
21.48,20.83,23.49,21.89,22.13,22,21.964
20.49,22.41,22.96,21.74,22.44,23,22.008
21.63,21.85,23.78,21.48,22.05,24,22.158
20.79,22.45,24.48,21.8,21.21,25,22.146
20.71,21.51,22.76,20.58,21.34,26,21.38
21.5,21.94,23.14,21.5,21.78,27,21.972
21.58,22.81,23.42,21.82,21.59,28,22.244
21.41,22.24,23.3,22.07,20.73,29,21.95
21.89,22.58,23.87,20.69,20.79,30,21.964
21.74,20.18,23.4,21.6,21.53,31,21.69
21.76,22.11,22.9,22.04,20.97,32,21.956
21.99,22.69,23.84,21.95,20.39,33,22.172
21.38,22.05,23.83,20.67,21.6,34,21.906
22.11,22.47,22.61,22.05,22.8,35,22.408
22.83,22.21,22.96,20.71,21.39,36,22.02
23.37,21.15,23.74,21.74,22.5,37,22.5
23.19,21.08,23.92,21.81,22.12,38,22.424
23.43,20.96,23.57,21.81,22.73,39,22.5
22.98,20.49,23.71,21.33,21.94,40,22.09
22.59,20.67,23.18,22.85,21.94,41,22.246
22.98,22.15,23.34,21.66,20.3,42,22.086
23.2,22.48,24.14,22.35,22.14,43,22.862
22.67,21.24,23.37,22.82,22.77,44,22.574
23.48,20.43,23.63,21.3,23.1,45,22.388
22.95,20.83,24.29,21.12,22.46,46,22.33
22.96,19.89,24.28,21.36,22.85,47,22.268
23.2,20.92,23.84,21.05,22.4,48,22.282
23.83,21.22,24.22,21.4,21.91,49,22.516
23.38,22.05,24.0,22.5,22.49,50,22.884
22.52,21.45,23.28,21.4,22.56,51,22.242
21.35,20.72,22.23,21.17,22.57,52,21.608
20.0,19.71,23.72,20.49,23.03,53,21.39
20.72,20.21,23.7,20.15,21.85,54,21.326
20.34,19.88,24.52,20.49,22.49,55,21.544
21.66,19.59,24.16,21.67,22.59,56,21.934
21.37,20.76,23.9,20.78,22.59,57,21.88
21.39,19.86,24.3,22.23,21.63,58,21.882
21.09,20.0,24.02,22.43,21.67,59,21.842
21.13,20.95,24.49,21.17,23.05,60,22.158
20.92,20.94,23.98,22.57,22.88,61,22.258
19.35,20.6,24.37,22.7,21.55,62,21.714
21.31,21.12,24.47,21.64,22.64,63,22.236
22.28,20.76,23.52,22.44,22.42,64,22.284
22.17,20.5,23.92,20.58,22.13,65,21.86
20.66,21.08,24.46,21.94,21.8,66,21.988
21.67,20.84,24.22,20.99,22.93,67,22.13
22.67,21.08,23.96,22.38,22.51,68,22.52
22.5,20.43,24.1,22.36,22.79,69,22.436
21.87,20.24,23.41,21.87,21.93,70,21.864
22.85,21.56,23.35,21.3,22.88,71,22.388
23.5,20.55,23.65,22.02,22.52,72,22.448
23.28,20.36,23.02,20.92,22.31,73,21.978
22.9,21.24,23.55,21.05,22.01,74,22.15
22.49,21.75,23.01,19.85,21.86,75,21.792
22.49,19.8,23.36,19.74,22.42,76,21.562
23.57,19.21,23.53,20.39,22.86,77,21.912
22.94,19.88,22.89,20.42,21.76,78,21.578
23.08,19.21,22.86,21.57,22.76,79,21.896
22.86,20.27,23.56,21.44,21.34,80,21.894
23.12,19.58,24.01,20.8,21.82,81,21.866
22.52,20.04,23.7,21.14,22.8,82,22.04
22.78,21.28,23.85,20.3,21.56,83,21.954
22.45,20.66,24.01,21.63,22.88,84,22.326
23.31,20.08,24.17,20.82,22.64,85,22.204
23.19,20.13,23.41,20.67,21.67,86,21.814
22.8,21.11,22.92,21.78,22.03,87,22.128
23.12,21.02,23.99,22.1,22.21,88,22.488
23.62,21.28,23.51,21.64,22.91,89,22.592
22.81,19.95,23.96,20.97,22.71,90,22.08
22.6,21.4,23.13,22.58,22.91,91,22.524
23.45,20.48,22.98,22.77,21.85,92,22.306
22.84,20.85,22.59,22.55,22.53,93,22.272
23.26,20.98,22.47,21.96,22.02,94,22.138
22.65,21.11,22.72,21.86,21.78,95,22.024
23.44,21.06,22.89,21.32,21.62,96,22.066
22.33,21.78,22.61,21.43,22.53,97,22.136
22.66,21.85,23.65,22.34,22.67,98,22.634
22.45,21.46,23.47,21.86,23.13,99,22.474
22.52,21.01,23.75,22.43,22.58,100,22.458
21.92,19.47,22.59,22.25,22.19,101,21.684
23.12,19.64,23.28,22.8,22.49,102,22.266
23.07,22.5,22.77,20.76,22.77,103,22.374
23.09,21.23,23.09,22.31,22.49,104,22.442
22.01,21.25,21.93,21.62,22.37,105,21.836
23.33,20.69,23.54,22.45,22.07,106,22.416
22.78,21.28,23.33,22.28,22.1,107,22.354
22.56,21.86,22.79,23.17,22.47,108,22.57
23.02,21.61,23.99,23.38,22.36,109,22.872
23.08,21.88,22.77,22.52,21.73,110,22.396
23.2,21.43,24.21,22.99,22.3,111,22.826
22.83,20.61,23.94,22.46,22.54,112,22.476
22.12,20.83,22.96,22.24,21.91,113,22.012
23.16,21.25,23.58,23.16,21.36,114,22.502
22.42,21.26,23.09,23.57,21.84,115,22.436
22.65,19.64,23.84,22.71,22.0,116,22.168
23.05,20.75,22.78,22.47,22.27,117,22.264
22.51,20.57,23.43,22.78,22.0,118,22.258
22.23,20.46,21.21,23.46,22.06,119,21.884
21.69,20.83,22.58,23.31,20.94,120,21.87
22.46,20.95,21.58,23.3,21.34,121,21.926
22.74,21.53,22.31,22.83,21.71,122,22.224
22.35,20.44,22.26,23.26,22.59,123,22.18
22.96,22.0,23.11,23.22,21.66,124,22.59
23.45,21.63,23.1,22.73,22.04,125,22.59
22.22,21.22,22.63,23.02,21.97,126,22.212
23.17,21.36,22.73,23.03,21.95,127,22.448
22.94,21.75,22.78,22.36,22.65,128,22.496
22.67,20.47,22.14,22.39,22.34,129,22.002
