27.0,25.0,25.0,25.0,26.0,1,25.6
27.0,25.0,26.0,25.0,27.0,2,26.0
27.0,26.0,25.0,26.0,27.0,3,26.2
27.0,27.0,25.0,26.0,27.0,4,26.4
26.0,26.0,25.0,28.0,27.0,5,26.4
27.0,26.0,25.0,28.0,27.0,6,26.6
27.0,27.0,26.0,26.0,27.0,7,26.6
27.0,26.0,27.0,26.0,27.0,8,26.6
27.0,27.0,27.0,27.0,27.0,9,27.0
26.0,27.0,27.0,27.0,27.0,10,26.8
27.0,27.0,27.0,27.0,25.0,11,26.6
27.0,27.0,27.0,26.0,27.0,12,26.8
27.0,26.0,27.0,26.0,27.0,13,26.6
27.0,27.0,27.0,27.0,26.0,14,26.8
27.0,27.0,27.0,27.0,27.0,15,27.0
27.0,27.0,27.0,27.0,27.0,16,27.0
27.0,27.0,27.0,27.0,26.0,17,26.8
27.0,27.0,27.0,27.0,27.0,18,27.0
26.0,27.0,27.0,27.0,27.0,19,26.8
26.0,27.0,27.0,27.0,27.0,20,26.8
26.0,27.0,27.0,26.0,26.0,21,26.4
27.0,26.0,27.0,26.0,26.0,22,26.4
27.0,27.0,27.0,27.0,27.0,23,27.0
28.0,27.0,27.0,27.0,26.0,24,27.0
28.0,27.0,28.0,27.0,26.0,25,27.2
28.0,27.0,26.0,27.0,27.0,26,27.0
28.0,27.0,26.0,28.0,26.0,27,27.0
28.0,27.0,26.0,26.0,27.0,28,26.8
28.0,27.0,27.0,27.0,27.0,29,27.2
28.0,27.0,26.0,27.0,27.0,30,27.0
29.0,26.0,27.0,27.0,27.0,31,27.2
29.0,27.0,27.0,26.0,27.0,32,27.2
29.0,26.0,27.0,26.0,27.0,33,27.0
27.0,27.0,27.0,26.0,26.0,34,26.6
28.0,26.0,27.0,28.0,27.0,35,27.2
28.0,26.0,27.0,27.0,27.0,36,27.0
28.0,27.0,27.0,26.0,27.0,37,27.0
28.0,27.0,26.0,26.0,27.0,38,26.8
28.0,27.0,27.0,26.0,27.0,39,27.0
28.0,26.0,27.0,27.0,26.0,40,26.8
28.0,27.0,27.0,27.0,27.0,41,27.2
28.0,27.0,26.0,27.0,26.0,42,26.8
28.0,27.0,27.0,27.0,27.0,43,27.2
28.0,27.0,27.0,27.0,27.0,44,27.2
28.0,27.0,27.0,26.0,26.0,45,26.8
28.0,27.0,27.0,26.0,26.0,46,26.8
28.0,27.0,27.0,26.0,26.0,47,26.8
28.0,26.0,28.0,27.0,26.0,48,27.0
28.0,27.0,28.0,27.0,27.0,49,27.4
28.0,27.0,28.0,27.0,27.0,50,27.4
28.0,27.0,28.0,27.0,26.0,51,27.2
28.0,27.0,28.0,27.0,27.0,52,27.4
29.0,27.0,28.0,27.0,26.0,53,27.4
29.0,25.0,28.0,28.0,27.0,54,27.4
29.0,27.0,27.0,28.0,27.0,55,27.6
28.0,27.0,27.0,28.0,27.0,56,27.4
27.0,27.0,27.0,28.0,27.0,57,27.2
28.0,27.0,27.0,28.0,27.0,58,27.4
28.0,27.0,27.0,28.0,27.0,59,27.4
28.0,26.0,27.0,28.0,27.0,60,27.2
28.0,26.0,27.0,28.0,27.0,61,27.2
28.0,27.0,27.0,28.0,27.0,62,27.4
28.0,27.0,27.0,28.0,27.0,63,27.4
27.0,27.0,27.0,28.0,27.0,64,27.2
27.0,27.0,27.0,28.0,27.0,65,27.2
28.0,27.0,27.0,28.0,27.0,66,27.4
26.0,27.0,27.0,28.0,27.0,67,27.0
26.0,28.0,28.0,28.0,27.0,68,27.4
27.0,28.0,28.0,28.0,27.0,69,27.6
27.0,28.0,28.0,28.0,27.0,70,27.6
26.0,28.0,28.0,28.0,27.0,71,27.4
27.0,27.0,28.0,28.0,27.0,72,27.4
28.0,28.0,28.0,28.0,27.0,73,27.8
27.0,27.0,28.0,28.0,27.0,74,27.4
27.0,27.0,28.0,28.0,27.0,75,27.4
27.0,28.0,28.0,28.0,27.0,76,27.6
27.0,28.0,28.0,28.0,27.0,77,27.6
27.0,28.0,28.0,28.0,27.0,78,27.6
27.0,28.0,28.0,28.0,27.0,79,27.6
27.0,28.0,28.0,28.0,27.0,80,27.6
27.0,28.0,28.0,28.0,28.0,81,27.8
27.0,28.0,28.0,28.0,27.0,82,27.6
27.0,28.0,28.0,28.0,27.0,83,27.6
27.0,28.0,28.0,28.0,27.0,84,27.6
27.0,28.0,28.0,28.0,27.0,85,27.6
27.0,28.0,28.0,28.0,27.0,86,27.6
27.0,28.0,28.0,28.0,27.0,87,27.6
27.0,28.0,28.0,28.0,27.0,88,27.6
27.0,28.0,28.0,28.0,27.0,89,27.6
27.0,28.0,28.0,28.0,29.0,90,28.0
27.0,28.0,28.0,28.0,28.0,91,27.8
27.0,28.0,27.0,28.0,29.0,92,27.8
27.0,28.0,28.0,28.0,26.0,93,27.4
27.0,28.0,28.0,28.0,27.0,94,27.6
28.0,28.0,28.0,28.0,27.0,95,27.8
27.0,27.0,28.0,28.0,27.0,96,27.4
27.0,27.0,28.0,28.0,27.0,97,27.4
28.0,27.0,28.0,28.0,27.0,98,27.6
27.0,26.0,28.0,28.0,27.0,99,27.2
27.0,27.0,28.0,28.0,27.0,100,27.4
27.0,27.0,28.0,27.0,27.0,101,27.2
27.0,27.0,28.0,27.0,27.0,102,27.2
27.0,28.0,28.0,27.0,27.0,103,27.4
27.0,27.0,28.0,27.0,27.0,104,27.2
27.0,27.0,28.0,27.0,27.0,105,27.2
27.0,27.0,28.0,27.0,27.0,106,27.2
27.0,27.0,28.0,28.0,27.0,107,27.4
27.0,27.0,28.0,28.0,27.0,108,27.4
27.0,27.0,28.0,28.0,27.0,109,27.4
27.0,27.0,28.0,30.0,26.0,110,27.6
27.0,27.0,28.0,30.0,28.0,111,28.0
28.0,27.0,28.0,28.0,28.0,112,27.8
27.0,27.0,28.0,28.0,28.0,113,27.6
27.0,27.0,28.0,28.0,28.0,114,27.6
27.0,27.0,28.0,28.0,28.0,115,27.6
27.0,27.0,28.0,28.0,28.0,116,27.6
27.0,27.0,28.0,28.0,28.0,117,27.6
27.0,27.0,28.0,28.0,28.0,118,27.6
27.0,26.0,28.0,28.0,28.0,119,27.4
28.0,27.0,28.0,28.0,28.0,120,27.8
28.0,26.0,28.0,28.0,28.0,121,27.6
28.0,27.0,28.0,28.0,27.0,122,27.6
28.0,27.0,28.0,28.0,28.0,123,27.8
28.0,27.0,28.0,28.0,28.0,124,27.8
28.0,25.0,28.0,28.0,28.0,125,27.4
28.0,26.0,28.0,28.0,28.0,126,27.6
28.0,26.0,28.0,28.0,27.0,127,27.4
28.0,27.0,28.0,28.0,27.0,128,27.6
27.0,26.0,28.0,28.0,27.0,129,27.2
27.0,26.0,28.0,28.0,27.0,130,27.2
27.0,26.0,28.0,28.0,27.0,131,27.2
27.0,27.0,28.0,28.0,26.0,132,27.2
27.0,26.0,28.0,28.0,27.0,133,27.2
27.0,29.0,28.0,28.0,27.0,134,27.8
27.0,29.0,28.0,28.0,27.0,135,27.8
27.0,27.0,28.0,28.0,27.0,136,27.4
27.0,27.0,28.0,28.0,28.0,137,27.6
27.0,26.0,28.0,28.0,27.0,138,27.2
27.0,27.0,28.0,28.0,27.0,139,27.4
27.0,27.0,28.0,28.0,26.0,140,27.2
27.0,27.0,28.0,28.0,27.0,141,27.4
28.0,27.0,28.0,28.0,27.0,142,27.6
27.0,26.0,28.0,28.0,27.0,143,27.2
27.0,26.0,28.0,28.0,27.0,144,27.2
27.0,27.0,28.0,28.0,27.0,145,27.4
27.0,27.0,28.0,28.0,27.0,146,27.4
27.0,27.0,28.0,28.0,27.0,147,27.4
27.0,29.0,28.0,28.0,27.0,148,27.8
26.0,27.0,28.0,28.0,27.0,149,27.2
26.0,27.0,28.0,28.0,27.0,150,27.2
27.0,27.0,28.0,28.0,27.0,151,27.4
27.0,27.0,28.0,28.0,27.0,152,27.4
27.0,27.0,28.0,28.0,27.0,153,27.4
27.0,27.0,28.0,28.0,27.0,154,27.4
27.0,27.0,28.0,28.0,27.0,155,27.4
27.0,27.0,28.0,27.0,28.0,156,27.4
27.0,27.0,28.0,28.0,27.0,157,27.4
27.0,27.0,28.0,27.0,27.0,158,27.2
27.0,26.0,28.0,27.0,27.0,159,27.0
27.0,26.0,28.0,29.0,27.0,160,27.4
27.0,26.0,28.0,27.0,27.0,161,27.0
27.0,26.0,28.0,27.0,27.0,162,27.0
27.0,26.0,28.0,27.0,28.0,163,27.2
27.0,26.0,28.0,27.0,28.0,164,27.2
27.0,27.0,28.0,27.0,27.0,165,27.2
27.0,26.0,28.0,28.0,27.0,166,27.2
27.0,26.0,28.0,28.0,27.0,167,27.2
27.0,29.0,28.0,28.0,26.0,168,27.6
27.0,26.0,28.0,28.0,26.0,169,27.0
27.0,26.0,28.0,28.0,27.0,170,27.2
27.0,26.0,28.0,28.0,27.0,171,27.2
27.0,26.0,28.0,28.0,27.0,172,27.2
27.0,26.0,28.0,28.0,27.0,173,27.2
27.0,27.0,28.0,28.0,27.0,174,27.4
27.0,26.0,28.0,28.0,28.0,175,27.4
27.0,27.0,28.0,28.0,27.0,176,27.4
27.0,27.0,27.0,27.0,27.0,177,27.0
27.0,26.0,27.0,27.0,27.0,178,26.8
27.0,26.0,27.0,27.0,27.0,179,26.8
27.0,26.0,27.0,28.0,27.0,180,27.0
27.0,26.0,27.0,28.0,27.0,181,27.0
27.0,26.0,27.0,28.0,27.0,182,27.0
28.0,27.0,27.0,28.0,26.0,183,27.2
27.0,27.0,27.0,27.0,27.0,184,27.0
27.0,27.0,27.0,28.0,27.0,185,27.2
27.0,27.0,27.0,28.0,27.0,186,27.2
27.0,27.0,27.0,28.0,27.0,187,27.2
27.0,27.0,27.0,28.0,27.0,188,27.2
27.0,27.0,27.0,28.0,27.0,189,27.2
27.0,27.0,27.0,28.0,27.0,190,27.2
27.0,27.0,27.0,27.0,26.0,191,26.8
27.0,27.0,27.0,27.0,28.0,192,27.2
27.0,27.0,27.0,27.0,28.0,193,27.2
28.0,27.0,27.0,27.0,27.0,194,27.2
28.0,27.0,27.0,28.0,27.0,195,27.4
28.0,27.0,27.0,28.0,27.0,196,27.4
28.0,27.0,28.0,27.0,27.0,197,27.4
28.0,27.0,28.0,27.0,27.0,198,27.4
28.0,27.0,28.0,27.0,28.0,199,27.6
28.0,27.0,28.0,27.0,28.0,200,27.6
28.0,27.0,28.0,27.0,28.0,201,27.6
27.0,27.0,28.0,27.0,28.0,202,27.4
27.0,27.0,28.0,27.0,28.0,203,27.4
27.0,27.0,28.0,27.0,28.0,204,27.4
27.0,27.0,28.0,27.0,28.0,205,27.4
27.0,27.0,28.0,27.0,28.0,206,27.4
28.0,27.0,28.0,27.0,28.0,207,27.6
28.0,27.0,28.0,28.0,28.0,208,27.8
26.0,27.0,28.0,28.0,28.0,209,27.4
27.0,27.0,28.0,28.0,28.0,210,27.6
27.0,28.0,28.0,28.0,28.0,211,27.8
26.0,27.0,28.0,28.0,28.0,212,27.4
27.0,27.0,27.0,28.0,28.0,213,27.4
27.0,27.0,27.0,28.0,29.0,214,27.6
27.0,27.0,27.0,28.0,29.0,215,27.6
27.0,27.0,27.0,28.0,29.0,216,27.6
26.0,27.0,28.0,28.0,29.0,217,27.6
27.0,27.0,28.0,28.0,29.0,218,27.8
26.0,27.0,28.0,27.0,29.0,219,27.4
26.0,28.0,28.0,27.0,29.0,220,27.6
28.0,28.0,28.0,27.0,27.0,221,27.6
26.0,28.0,28.0,27.0,28.0,222,27.4
27.0,28.0,28.0,27.0,28.0,223,27.6
28.0,28.0,28.0,27.0,26.0,224,27.4
28.0,28.0,28.0,27.0,28.0,225,27.8
28.0,28.0,26.0,28.0,28.0,226,27.6
28.0,28.0,28.0,28.0,28.0,227,28.0
28.0,28.0,28.0,27.0,28.0,228,27.8
28.0,28.0,28.0,27.0,28.0,229,27.8
26.0,28.0,28.0,27.0,28.0,230,27.4
26.0,26.0,28.0,27.0,28.0,231,27.0
26.0,27.0,28.0,27.0,28.0,232,27.2
28.0,27.0,28.0,27.0,28.0,233,27.6
28.0,27.0,28.0,27.0,28.0,234,27.6
27.0,26.0,28.0,27.0,28.0,235,27.2
27.0,26.0,28.0,27.0,28.0,236,27.2
28.0,26.0,28.0,27.0,26.0,237,27.0
26.0,28.0,28.0,27.0,27.0,238,27.2
28.0,28.0,28.0,27.0,26.0,239,27.4
27.0,27.0,28.0,27.0,26.0,240,27.0
26.0,26.0,28.0,27.0,28.0,241,27.0
28.0,26.0,28.0,27.0,27.0,242,27.2
28.0,26.0,28.0,27.0,27.0,243,27.2
28.0,26.0,28.0,27.0,27.0,244,27.2
28.0,27.0,28.0,27.0,28.0,245,27.6
28.0,26.0,28.0,27.0,26.0,246,27.0
27.0,26.0,28.0,27.0,26.0,247,26.8
28.0,25.0,28.0,27.0,26.0,248,26.8
28.0,26.0,28.0,27.0,26.0,249,27.0
27.0,26.0,28.0,29.0,27.0,250,27.4
